"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 02 22:27:34 GMT 2025","Sun Feb 02 22:27:34 GMT 2025","6","chromium","search.func.spec.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name",""
"failed","Sun Feb 02 22:27:30 GMT 2025","Sun Feb 02 22:27:30 GMT 2025","5","chromium","navigation.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Sun Feb 02 22:27:46 GMT 2025","Sun Feb 02 22:27:47 GMT 2025","1265","firefox","search.func.spec.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Sun Feb 02 22:27:47 GMT 2025","Sun Feb 02 22:27:49 GMT 2025","1266","firefox","template.spec.ts","Test Suite Name","","","Unique Test Name",""
"failed","Sun Feb 02 22:27:36 GMT 2025","Sun Feb 02 22:27:36 GMT 2025","6","chromium","search.func.spec.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Sun Feb 02 22:27:38 GMT 2025","Sun Feb 02 22:27:40 GMT 2025","1656","firefox","navigation.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Sun Feb 02 22:27:38 GMT 2025","Sun Feb 02 22:27:38 GMT 2025","6","chromium","template.spec.ts","Test Suite Name","","","Unique Test Name",""
"failed","Sun Feb 02 22:27:31 GMT 2025","Sun Feb 02 22:27:31 GMT 2025","5","chromium","navigation.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Sun Feb 02 22:27:41 GMT 2025","Sun Feb 02 22:27:41 GMT 2025","671","firefox","navigation.spec.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Sun Feb 02 22:27:41 GMT 2025","Sun Feb 02 22:27:46 GMT 2025","4769","firefox","search.func.spec.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name",""
